,id,buy
3381,42543,0
3382,42544,0
3383,42545,0
3384,42546,0
3385,42547,0
3386,42548,0
3387,42549,1
3388,42550,0
3389,42551,0
3390,42552,0
3391,42553,0
3392,42554,0
3393,42555,0
3394,42556,0
3395,42557,0
3396,42558,0
3397,42559,0
3398,42560,0
3399,42561,0
3400,42562,0
3401,42563,0
3402,42564,0
3403,42565,0
3404,42566,0
3405,42567,0
3406,42568,0
3407,42569,0
3408,42570,0
3409,42571,0
3410,42572,0
3411,42573,0
3412,42574,0
3413,42575,0
3414,42576,1
3415,42577,0
3416,42578,0
3417,42579,0
3418,42580,0
3419,42581,0
3420,42582,0
3421,42583,0
3422,42584,0
3423,42585,0
3424,42586,0
3425,42587,0
3426,42588,0
3427,42589,0
3428,42590,0
3429,42591,0
3430,42592,0
3431,42593,0
3432,42594,0
3433,42595,0
3434,42596,0
3435,42597,0
3436,42598,0
3437,42599,0
3438,42600,0
3439,42601,0
3440,42602,0
3441,42603,0
3442,42604,0
3443,42605,0
3444,42606,0
3445,42607,0
3446,42608,0
3447,42609,0
3448,42610,0
3449,42611,1
3450,42612,0
3451,42613,0
3452,42614,0
3453,42615,0
3454,42616,0
3455,42617,1
3456,42618,0
3457,42619,0
3458,42620,0
3459,42621,0
3460,42622,0
3461,42623,0
3462,42624,0
3463,42625,0
3464,42626,0
3465,42627,0
3466,42628,0
3467,42629,0
3468,42630,0
3469,42631,0
3470,42632,0
3471,42633,0
3472,42634,0
3473,42635,0
3474,42636,0
3475,42637,0
3476,42638,0
3477,42639,0
3478,42640,0
3479,42641,0
3480,42642,0
3481,42643,0
3482,42644,0
3483,42645,0
3484,42646,0
3485,42647,0
3486,42648,1
3487,42649,0
3488,42650,0
3489,42651,0
3490,42652,0
3491,42653,0
3492,42654,0
3493,42655,0
3494,42656,0
3495,42657,0
3496,42658,0
3497,42659,0
3498,42660,0
3499,42661,0
3500,42662,0
3501,42663,0
3502,42664,0
3503,42665,0
3504,42666,0
3505,42667,0
3506,42668,1
3507,42669,0
3508,42670,0
3509,42671,0
3510,42672,0
3511,42673,0
3512,42674,0
3513,42675,0
3514,42676,0
3515,42677,0
3516,42678,0
3517,42679,0
3518,42680,0
3519,42681,0
3520,42682,0
3521,42683,0
3522,42684,0
3523,42685,0
3524,42686,0
3525,42687,0
3526,42688,0
3527,42689,0
3528,42690,0
3529,42691,0
3530,42692,0
3531,42693,0
3532,42694,0
3533,42695,0
3534,42696,0
3535,42697,0
3536,42698,0
3537,42699,0
3538,42700,0
3539,42701,0
3540,42702,0
3541,42703,0
3542,42704,0
3543,42705,0
3544,42706,0
3545,42707,0
3546,42708,0
3547,42709,0
3548,42710,0
3549,42711,0
3550,42712,0
3551,42713,0
3552,42714,1
3553,42715,0
3554,42716,0
3555,42717,0
3556,42718,0
3557,42719,0
3558,42720,0
3559,42721,0
3560,42722,0
3561,42723,0
3562,42724,0
3563,42725,0
3564,42726,0
3565,42727,0
3566,42728,0
3567,42729,0
3568,42730,0
3569,42731,0
3570,42732,0
3571,42733,0
3572,42734,0
3573,42735,0
3574,42736,0
3575,42737,0
3576,42738,0
3577,42739,0
3578,42740,0
3579,42741,0
3580,42742,0
3581,42743,0
3582,42744,0
3583,42745,1
3584,42746,0
3585,42747,0
3586,42748,0
3587,42749,0
3588,42750,0
3589,42751,0
3590,42752,0
3591,42753,0
3592,42754,0
3593,42755,0
3594,42756,0
3595,42757,0
3596,42758,0
3597,42759,0
3598,42760,0
3599,42761,0
3600,42762,0
3601,42763,0
3602,42764,0
3603,42765,0
3604,42766,0
3605,42767,0
3606,42768,0
3607,42769,0
3608,42770,0
3609,42771,0
3610,42772,0
3611,42773,0
3612,42774,0
3613,42775,0
3614,42776,0
3615,42777,0
3616,42778,0
3617,42779,0
3618,42780,0
3619,42781,0
3620,42782,0
3621,42783,0
3622,42784,0
3623,42785,0
3624,42786,0
3625,42787,0
3626,42788,0
3627,42789,0
3628,42790,0
3629,42791,0
3630,42792,0
3631,42793,0
3632,42794,0
3633,42795,0
3634,42796,0
3635,42797,0
3636,42798,0
3637,42799,0
3638,42800,0
3639,42801,0
3640,42802,0
3641,42803,0
3642,42804,0
3643,42805,0
3644,42806,0
3645,42807,0
3646,42808,0
3647,42809,0
3648,42810,0
3649,42811,0
3650,42812,0
3651,42813,0
3652,42814,0
3653,42815,0
3654,42816,0
3655,42817,0
3656,42818,0
3657,42819,1
3658,42820,0
3659,42821,0
3660,42822,0
3661,42823,0
3662,42824,0
3663,42825,0
3664,42826,0
3665,42827,1
3666,42828,0
3667,42829,0
3668,42830,0
3669,42831,1
3670,42832,0
3671,42833,0
3672,42834,0
3673,42835,0
3674,42836,0
3675,42837,0
3676,42838,0
3677,42839,0
3678,42840,0
3679,42841,0
3680,42842,0
3681,42843,0
3682,42844,0
3683,42845,0
3684,42846,0
3685,42847,0
3686,42848,0
3687,42849,0
3688,42850,0
3689,42851,0
3690,42852,0
3691,42853,0
3692,42854,0
3693,42855,0
3694,42856,0
3695,42857,0
3696,42858,0
3697,42859,0
3698,42860,0
3699,42861,0
3700,42862,0
3701,42863,0
3702,42864,0
3703,42865,0
3704,42866,0
3705,42867,0
3706,42868,0
3707,42869,0
3708,42870,0
3709,42871,0
3710,42872,0
3711,42873,0
3712,42874,0
3713,42875,0
3714,42876,0
3715,42877,0
3716,42878,0
3717,42879,0
3718,42880,0
3719,42881,0
3720,42882,0
3721,42883,0
3722,42884,0
3723,42885,0
3724,42886,0
3725,42887,0
3726,42888,0
3727,42889,0
3728,42890,0
3729,42891,0
3730,42892,0
3731,42893,0
3732,42894,0
3733,42895,1
3734,42896,0
3735,42897,0
3736,42898,0
3737,42899,0
3738,42900,0
3739,42901,0
3740,42902,0
3741,42903,0
3742,42904,0
3743,42905,0
3744,42906,0
3745,42907,0
3746,42908,0
3747,42909,0
3748,42910,0
3749,42911,0
3750,42912,0
3751,42913,0
3752,42914,0
3753,42915,0
3754,42916,0
3755,42917,0
3756,42918,0
3757,42919,0
3758,42920,0
3759,42921,0
3760,42922,0
3761,42923,0
3762,42924,0
3763,42925,0
3764,42926,0
3765,42927,0
3766,42928,0
3767,42929,0
3768,42930,0
3769,42931,0
3770,42932,0
3771,42933,0
3772,42934,0
3773,42935,0
3774,42936,0
3775,42937,0
3776,42938,0
3777,42939,0
3778,42940,0
3779,42941,0
3780,42942,0
3781,42943,0
3782,42944,0
3783,42945,0
3784,42946,0
3785,42947,0
3786,42948,0
3787,42949,1
3788,42950,0
3789,42951,0
3790,42952,0
3791,42953,0
3792,42954,0
3793,42955,0
3794,42956,1
3795,42957,0
3796,42958,1
3797,42959,0
3798,42960,0
3799,42961,0
3800,42962,0
3801,42963,0
3802,42964,0
3803,42965,0
3804,42966,0
3805,42967,0
3806,42968,0
3807,42969,0
3808,42970,0
3809,42971,0
3810,42972,0
3811,42973,0
3812,42974,0
3813,42975,0
3814,42976,0
3815,42977,0
3816,42978,0
3817,42979,0
3818,42980,0
3819,42981,0
3820,42982,0
3821,42983,0
3822,42984,0
3823,42985,0
3824,42986,0
3825,42987,0
3826,42988,0
3827,42989,0
3828,42990,1
3829,42991,1
3830,42992,0
3831,42993,0
3832,42994,0
3833,42995,0
3834,42996,0
3835,42997,0
3836,42998,0
3837,42999,0
3838,43000,0
3839,43001,0
3840,43002,0
3841,43003,0
3842,43004,0
3843,43005,0
3844,43006,0
3845,43007,0
3846,43008,0
3847,43009,0
3848,43010,0
3849,43011,0
3850,43012,0
3851,43013,0
3852,43014,0
3853,43015,0
3854,43016,0
3855,43017,0
3856,43018,0
3857,43019,0
3858,43020,0
3859,43021,0
3860,43022,0
3861,43023,0
3862,43024,0
3863,43025,0
3864,43026,0
3865,43027,0
3866,43028,0
3867,43029,1
3868,43030,0
3869,43031,1
3870,43032,0
3871,43033,0
3872,43034,1
3873,43035,0
3874,43036,0
3875,43037,0
3876,43038,0
3877,43039,0
3878,43040,0
3879,43041,0
3880,43042,0
3881,43043,0
3882,43044,0
3883,43045,0
3884,43046,0
3885,43047,0
3886,43048,0
3887,43049,0
3888,43050,0
3889,43051,0
3890,43052,0
3891,43053,0
3892,43054,0
3893,43055,0
3894,43056,0
3895,43057,0
3896,43058,0
3897,43059,0
3898,43060,0
3899,43061,0
3900,43062,0
3901,43063,0
3902,43064,0
3903,43065,0
3904,43066,0
3905,43067,0
3906,43068,0
3907,43069,0
3908,43070,0
3909,43071,0
3910,43072,0
3911,43073,0
3912,43074,0
3913,43075,0
3914,43076,0
3915,43077,0
3916,43078,0
3917,43079,0
3918,43080,0
3919,43081,0
3920,43082,0
3921,43083,0
3922,43084,0
3923,43085,0
3924,43086,0
3925,43087,0
3926,43088,0
3927,43089,0
3928,43090,0
3929,43091,0
3930,43092,0
3931,43093,0
3932,43094,0
3933,43095,0
3934,43096,0
3935,43097,0
3936,43098,0
3937,43099,0
3938,43100,0
3939,43101,0
3940,43102,1
3941,43103,1
3942,43104,0
3943,43105,0
3944,43106,0
3945,43107,1
3946,43108,0
3947,43109,0
3948,43110,0
3949,43111,0
3950,43112,0
3951,43113,0
3952,43114,1
3953,43115,0
3954,43116,0
3955,43117,0
3956,43118,0
3957,43119,0
3958,43120,0
3959,43121,0
3960,43122,0
3961,43123,0
3962,43124,0
3963,43125,0
3964,43126,0
3965,43127,0
3966,43128,0
3967,43129,0
3968,43130,0
3969,43131,0
3970,43132,0
3971,43133,0
3972,43134,0
3973,43135,0
3974,43136,0
3975,43137,0
3976,43138,0
3977,43139,0
3978,43140,0
3979,43141,0
3980,43142,0
3981,43143,0
3982,43144,0
3983,43145,0
3984,43146,0
3985,43147,0
3986,43148,0
3987,43149,0
3988,43150,0
3989,43151,0
3990,43152,0
3991,43153,0
3992,43154,0
3993,43155,0
3994,43156,0
3995,43157,0
3996,43158,0
3997,43159,1
3998,43160,0
3999,43161,0
4000,43162,0
4001,43163,0
4002,43164,0
4003,43165,0
4004,43166,0
4005,43167,0
4006,43168,0
4007,43169,0
4008,43170,0
4009,43171,0
4010,43172,0
4011,43173,1
4012,43174,0
4013,43175,0
4014,43176,0
4015,43177,0
4016,43178,0
4017,43179,0
4018,43180,0
4019,43181,0
4020,43182,0
4021,43183,0
4022,43184,0
4023,43185,0
4024,43186,0
4025,43187,0
4026,43188,0
4027,43189,0
4028,43190,0
4029,43191,0
4030,43192,0
4031,43193,0
4032,43194,0
4033,43195,1
4034,43196,0
4035,43197,0
4036,43198,0
4037,43199,0
4038,43200,0
4039,43201,0
4040,43202,0
4041,43203,0
4042,43204,0
4043,43205,0
4044,43206,0
4045,43207,0
4046,43208,0
4047,43209,0
4048,43210,0
4049,43211,0
4050,43212,0
4051,43213,0
4052,43214,0
4053,43215,0
4054,43216,0
4055,43217,0
4056,43218,0
4057,43219,0
4058,43220,0
4059,43221,0
4060,43222,0
4061,43223,0
4062,43224,0
4063,43225,0
4064,43226,0
4065,43227,0
4066,43228,0
4067,43229,0
4068,43230,0
4069,43231,0
4070,43232,0
4071,43233,0
4072,43234,0
4073,43235,0
4074,43236,0
4075,43237,0
4076,43238,0
4077,43239,0
4078,43240,0
4079,43241,0
4080,43242,0
4081,43243,0
4082,43244,0
4083,43245,0
4084,43246,0
4085,43247,0
4086,43248,0
4087,43249,0
4088,43250,0
4089,43251,0
4090,43252,0
4091,43253,0
4092,43254,0
4093,43255,0
4094,43256,0
4095,43257,0
4096,43258,0
4097,43259,0
4098,43260,0
4099,43261,0
4100,43262,0
4101,43263,0
4102,43264,0
4103,43265,0
4104,43266,0
4105,43267,0
4106,43268,0
4107,43269,0
4108,43270,0
4109,43271,0
4110,43272,0
4111,43273,0
4112,43274,0
4113,43275,0
4114,43276,0
4115,43277,0
4116,43278,0
4117,43279,0
4118,43280,0
4119,43281,0
4120,43282,0
4121,43283,0
4122,43284,0
4123,43285,0
4124,43286,0
4125,43287,0
4126,43288,0
4127,43289,0
4128,43290,0
4129,43291,0
4130,43292,0
4131,43293,0
4132,43294,0
4133,43295,0
4134,43296,0
4135,43297,0
4136,43298,0
4137,43299,0
4138,43300,0
4139,43301,0
4140,43302,0
4141,43303,0
4142,43304,0
4143,43305,0
4144,43306,0
4145,43307,0
4146,43308,0
4147,43309,0
4148,43310,0
4149,43311,0
4150,43312,0
4151,43313,0
4152,43314,1
4153,43315,1
4154,43316,0
4155,43317,0
4156,43318,0
4157,43319,0
4158,43320,0
4159,43321,0
4160,43322,0
4161,43323,0
4162,43324,0
4163,43325,0
4164,43326,0
4165,43327,0
4166,43328,0
4167,43329,0
4168,43330,0
4169,43331,0
4170,43332,0
4171,43333,0
4172,43334,0
4173,43335,0
4174,43336,0
4175,43337,0
4176,43338,0
4177,43339,1
4178,43340,0
4179,43341,0
4180,43342,0
4181,43343,0
4182,43344,0
4183,43345,0
4184,43346,0
4185,43347,0
4186,43348,0
4187,43349,0
4188,43350,0
4189,43351,0
4190,43352,0
4191,43353,0
4192,43354,0
4193,43355,0
4194,43356,0
4195,43357,0
4196,43358,0
4197,43359,0
4198,43360,0
4199,43361,0
4200,43362,1
4201,43363,0
4202,43364,0
4203,43365,0
4204,43366,0
4205,43367,0
4206,43368,0
4207,43369,0
4208,43370,0
4209,43371,0
4210,43372,0
4211,43373,0
4212,43374,0
4213,43375,0
4214,43376,0
4215,43377,0
4216,43378,0
4217,43379,0
4218,43380,0
4219,43381,0
4220,43382,0
4221,43383,0
4222,43384,0
4223,43385,0
4224,43386,1
4225,43387,0
4226,43388,0
4227,43389,0
4228,43390,0
4229,43391,0
4230,43392,0
4231,43393,0
4232,43394,0
4233,43395,0
4234,43396,0
4235,43397,0
4236,43398,0
4237,43399,0
4238,43400,1
4239,43401,0
4240,43402,0
4241,43403,0
4242,43404,0
4243,43405,0
4244,43406,0
4245,43407,0
4246,43408,0
4247,43409,0
4248,43410,0
4249,43411,0
4250,43412,0
4251,43413,0
4252,43414,0
4253,43415,0
4254,43416,0
4255,43417,0
4256,43418,0
4257,43419,0
4258,43420,0
4259,43421,0
4260,43422,0
4261,43423,0
4262,43424,0
4263,43425,0
4264,43426,0
4265,43427,0
4266,43428,0
4267,43429,0
4268,43430,0
4269,43431,0
4270,43432,0
4271,43433,0
4272,43434,0
4273,43435,0
4274,43436,0
4275,43437,0
4276,43438,0
4277,43439,0
4278,43440,0
4279,43441,0
4280,43442,0
4281,43443,0
4282,43444,0
4283,43445,0
4284,43446,0
4285,43447,0
4286,43448,0
4287,43449,0
4288,43450,0
4289,43451,0
4290,43452,0
4291,43453,1
4292,43454,0
4293,43455,0
4294,43456,0
4295,43457,0
4296,43458,0
4297,43459,0
4298,43460,0
4299,43461,0
4300,43462,0
4301,43463,0
4302,43464,0
4303,43465,0
4304,43466,0
4305,43467,0
4306,43468,0
4307,43469,0
4308,43470,0
4309,43471,0
4310,43472,0
4311,43473,0
4312,43474,0
4313,43475,0
4314,43476,0
4315,43477,0
4316,43478,0
4317,43479,0
4318,43480,0
4319,43481,0
4320,43482,0
4321,43483,0
4322,43484,0
4323,43485,0
4324,43486,0
4325,43487,0
4326,43488,0
4327,43489,0
4328,43490,0
4329,43491,0
4330,43492,0
4331,43493,0
4332,43494,0
4333,43495,0
4334,43496,0
4335,43497,0
4336,43498,0
4337,43499,0
4338,43500,0
4339,43501,0
4340,43502,0
4341,43503,0
4342,43504,1
4343,43505,0
4344,43506,0
4345,43507,0
4346,43508,0
4347,43509,0
4348,43510,0
4349,43511,0
4350,43512,0
4351,43513,0
4352,43514,0
4353,43515,0
4354,43516,0
4355,43517,0
4356,43518,0
4357,43519,1
4358,43520,0
4359,43521,0
4360,43522,0
4361,43523,0
4362,43524,0
4363,43525,0
4364,43526,0
4365,43527,0
4366,43528,0
4367,43529,0
4368,43530,0
4369,43531,0
4370,43532,0
4371,43533,0
4372,43534,0
4373,43535,0
4374,43536,0
4375,43537,0
4376,43538,0
4377,43539,0
4378,43540,0
4379,43541,0
4380,43542,0
4381,43543,0
4382,43544,0
4383,43545,0
4384,43546,0
4385,43547,0
4386,43548,0
4387,43549,0
4388,43550,0
4389,43551,0
4390,43552,0
4391,43553,0
4392,43554,0
4393,43555,1
4394,43556,0
4395,43557,0
4396,43558,0
4397,43559,0
4398,43560,0
4399,43561,0
4400,43562,0
4401,43563,0
4402,43564,0
4403,43565,0
4404,43566,0
4405,43567,0
4406,43568,0
4407,43569,1
4408,43570,0
4409,43571,0
4410,43572,0
4411,43573,0
4412,43574,0
4413,43575,0
4414,43576,0
4415,43577,0
4416,43578,0
4417,43579,0
4418,43580,0
4419,43581,0
4420,43582,0
4421,43583,0
4422,43584,0
4423,43585,0
4424,43586,0
4425,43587,0
4426,43588,0
4427,43589,0
4428,43590,0
4429,43591,0
4430,43592,0
4431,43593,0
4432,43594,0
4433,43595,0
4434,43596,0
4435,43597,0
4436,43598,0
4437,43599,0
4438,43600,0
4439,43601,0
4440,43602,0
4441,43603,0
4442,43604,0
4443,43605,0
4444,43606,0
4445,43607,0
4446,43608,0
4447,43609,0
4448,43610,0
4449,43611,0
4450,43612,0
4451,43613,0
4452,43614,0
4453,43615,0
4454,43616,0
4455,43617,0
4456,43618,0
4457,43619,0
4458,43620,0
4459,43621,0
4460,43622,0
4461,43623,0
4462,43624,0
4463,43625,0
4464,43626,0
4465,43627,1
4466,43628,0
4467,43629,0
4468,43630,0
4469,43631,0
4470,43632,0
4471,43633,0
4472,43634,0
4473,43635,0
4474,43636,0
4475,43637,0
4476,43638,0
4477,43639,0
4478,43640,0
4479,43641,0
4480,43642,0
4481,43643,0
4482,43644,0
4483,43645,0
4484,43646,0
4485,43647,0
4486,43648,0
4487,43649,0
4488,43650,0
4489,43651,0
4490,43652,0
4491,43653,0
4492,43654,0
4493,43655,0
4494,43656,0
4495,43657,0
4496,43658,0
4497,43659,0
4498,43660,0
4499,43661,0
4500,43662,0
4501,43663,0
4502,43664,0
4503,43665,0
4504,43666,0
4505,43667,0
4506,43668,0
4507,43669,0
4508,43670,0
4509,43671,0
4510,43672,0
4511,43673,0
4512,43674,0
4513,43675,0
4514,43676,0
4515,43677,0
4516,43678,0
4517,43679,0
4518,43680,0
4519,43681,0
4520,43682,0
4521,43683,0
4522,43684,0
4523,43685,0
4524,43686,0
4525,43687,0
4526,43688,0
4527,43689,0
4528,43690,0
4529,43691,0
4530,43692,0
4531,43693,0
4532,43694,0
4533,43695,0
4534,43696,0
4535,43697,0
4536,43698,0
4537,43699,0
4538,43700,0
4539,43701,0
4540,43702,0
4541,43703,0
4542,43704,0
4543,43705,1
4544,43706,0
4545,43707,0
4546,43708,0
4547,43709,0
4548,43710,0
4549,43711,0
4550,43712,0
4551,43713,0
4552,43714,0
4553,43715,0
4554,43716,1
4555,43717,0
4556,43718,0
4557,43719,0
4558,43720,0
4559,43721,0
4560,43722,0
4561,43723,0
4562,43724,0
4563,43725,0
4564,43726,0
4565,43727,0
4566,43728,0
4567,43729,0
4568,43730,0
4569,43731,0
4570,43732,0
4571,43733,0
4572,43734,0
4573,43735,0
4574,43736,0
4575,43737,0
4576,43738,0
4577,43739,0
4578,43740,0
4579,43741,0
4580,43742,0
4581,43743,0
4582,43744,0
4583,43745,0
4584,43746,0
4585,43747,0
4586,43748,0
4587,43749,0
4588,43750,0
4589,43751,0
4590,43752,0
4591,43753,0
4592,43754,0
4593,43755,0
4594,43756,0
4595,43757,0
4596,43758,0
4597,43759,0
4598,43760,0
4599,43761,0
4600,43762,0
4601,43763,0
4602,43764,0
4603,43765,0
4604,43766,0
4605,43767,0
4606,43768,0
4607,43769,0
4608,43770,0
4609,43771,0
4610,43772,0
4611,43773,0
4612,43774,0
4613,43775,0
4614,43776,0
4615,43777,0
4616,43778,0
4617,43779,0
4618,43780,0
4619,43781,0
4620,43782,0
4621,43783,0
4622,43784,0
4623,43785,0
4624,43786,0
4625,43787,0
4626,43788,0
4627,43789,0
4628,43790,0
4629,43791,0
4630,43792,1
4631,43793,0
4632,43794,0
4633,43795,0
4634,43796,0
4635,43797,0
4636,43798,0
4637,43799,0
4638,43800,0
4639,43801,0
4640,43802,0
4641,43803,0
4642,43804,0
4643,43805,0
4644,43806,0
4645,43807,0
4646,43808,0
4647,43809,0
4648,43810,0
4649,43811,0
4650,43812,0
4651,43813,0
4652,43814,0
4653,43815,0
4654,43816,0
4655,43817,0
4656,43818,0
4657,43819,0
4658,43820,0
4659,43821,0
4660,43822,0
4661,43823,0
4662,43824,0
4663,43825,0
4664,43826,0
4665,43827,0
4666,43828,0
4667,43829,0
4668,43830,0
4669,43831,0
4670,43832,0
4671,43833,0
4672,43834,0
4673,43835,0
4674,43836,0
4675,43837,0
4676,43838,0
4677,43839,0
4678,43840,0
4679,43841,0
4680,43842,0
4681,43843,0
4682,43844,0
4683,43845,0
4684,43846,0
4685,43847,0
4686,43848,0
4687,43849,0
4688,43850,0
4689,43851,0
4690,43852,1
4691,43853,0
4692,43854,0
4693,43855,0
4694,43856,0
4695,43857,0
4696,43858,0
4697,43859,0
4698,43860,0
4699,43861,0
4700,43862,0
4701,43863,0
4702,43864,0
4703,43865,0
4704,43866,0
4705,43867,0
4706,43868,0
4707,43869,0
4708,43870,0
4709,43871,0
4710,43872,0
4711,43873,0
4712,43874,0
4713,43875,0
4714,43876,0
4715,43877,0
4716,43878,0
4717,43879,0
4718,43880,0
4719,43881,0
4720,43882,0
4721,43883,0
4722,43884,0
4723,43885,0
4724,43886,0
4725,43887,0
4726,43888,0
4727,43889,0
4728,43890,0
4729,43891,0
4730,43892,0
4731,43893,0
4732,43894,0
4733,43895,0
4734,43896,0
4735,43897,0
4736,43898,0
4737,43899,0
4738,43900,0
4739,43901,0
4740,43902,0
4741,43903,0
4742,43904,0
4743,43905,0
4744,43906,0
4745,43907,0
4746,43908,0
4747,43909,0
4748,43910,0
4749,43911,0
4750,43912,1
4751,43913,0
4752,43914,0
4753,43915,0
4754,43916,0
4755,43917,0
4756,43918,0
4757,43919,0
4758,43920,0
4759,43921,0
4760,43922,0
4761,43923,0
4762,43924,0
4763,43925,0
4764,43926,0
4765,43927,0
4766,43928,0
4767,43929,0
4768,43930,0
4769,43931,0
4770,43932,0
4771,43933,0
4772,43934,0
4773,43935,0
4774,43936,0
4775,43937,0
4776,43938,0
4777,43939,0
4778,43940,0
4779,43941,0
4780,43942,0
4781,43943,0
4782,43944,0
4783,43945,0
4784,43946,0
4785,43947,0
4786,43948,0
4787,43949,0
4788,43950,0
4789,43951,0
4790,43952,0
4791,43953,0
4792,43954,0
4793,43955,0
4794,43956,0
4795,43957,0
4796,43958,0
4797,43959,0
4798,43960,0
4799,43961,0
4800,43962,0
4801,43963,0
4802,43964,0
4803,43965,0
4804,43966,0
4805,43967,0
4806,43968,0
4807,43969,0
4808,43970,0
4809,43971,0
4810,43972,0
4811,43973,0
4812,43974,0
4813,43975,0
4814,43976,0
4815,43977,0
4816,43978,0
4817,43979,0
4818,43980,0
4819,43981,0
4820,43982,0
4821,43983,0
4822,43984,0
4823,43985,0
4824,43986,0
4825,43987,0
4826,43988,0
4827,43989,0
4828,43990,0
4829,43991,0
4830,43992,0
4831,43993,0
4832,43994,0
4833,43995,0
4834,43996,0
4835,43997,0
4836,43998,0
4837,43999,0
4838,44000,1
4839,44001,0
4840,44002,0
4841,44003,0
4842,44004,0
4843,44005,0
4844,44006,0
4845,44007,0
4846,44008,0
4847,44009,0
4848,44010,0
4849,44011,0
4850,44012,0
4851,44013,0
4852,44014,0
4853,44015,1
4854,44016,0
4855,44017,0
4856,44018,0
4857,44019,0
4858,44020,1
4859,44021,0
4860,44022,0
4861,44023,0
4862,44024,0
4863,44025,0
4864,44026,0
4865,44027,0
4866,44028,0
4867,44029,0
4868,44030,0
4869,44031,0
4870,44032,0
4871,44033,0
4872,44034,0
4873,44035,0
4874,44036,0
4875,44037,0
4876,44038,0
4877,44039,0
4878,44040,0
4879,44041,0
4880,44042,0
4881,44043,0
4882,44044,0
4883,44045,0
4884,44046,0
4885,44047,0
4886,44048,0
4887,44049,0
4888,44050,0
4889,44051,0
4890,44052,0
4891,44053,0
4892,44054,0
4893,44055,0
4894,44056,0
4895,44057,0
4896,44058,0
4897,44059,0
4898,44060,0
4899,44061,0
4900,44062,0
4901,44063,0
4902,44064,0
4903,44065,0
4904,44066,0
4905,44067,0
4906,44068,0
4907,44069,0
4908,44070,0
4909,44071,0
4910,44072,0
4911,44073,0
4912,44074,0
4913,44075,0
4914,44076,0
4915,44077,0
4916,44078,0
4917,44079,0
4918,44080,0
4919,44081,0
4920,44082,0
4921,44083,0
4922,44084,0
4923,44085,0
4924,44086,0
4925,44087,0
4926,44088,0
4927,44089,0
4928,44090,0
4929,44091,0
4930,44092,0
4931,44093,0
4932,44094,0
4933,44095,0
4934,44096,0
4935,44097,1
4936,44098,0
4937,44099,0
4938,44100,0
4939,44101,0
4940,44102,0
4941,44103,0
4942,44104,0
4943,44105,0
4944,44106,0
4945,44107,0
4946,44108,0
4947,44109,0
4948,44110,0
4949,44111,0
4950,44112,0
4951,44113,0
4952,44114,0
4953,44115,0
4954,44116,0
4955,44117,0
4956,44118,0
4957,44119,0
4958,44120,0
4959,44121,0
4960,44122,0
4961,44123,0
4962,44124,0
4963,44125,0
4964,44126,0
4965,44127,0
4966,44128,0
4967,44129,0
4968,44130,0
4969,44131,0
4970,44132,0
4971,44133,0
4972,44134,0
4973,44135,0
4974,44136,0
4975,44137,0
4976,44138,0
4977,44139,0
4978,44140,0
4979,44141,0
4980,44142,0
4981,44143,0
4982,44144,0
4983,44145,0
4984,44146,0
4985,44147,0
4986,44148,1
4987,44149,0
4988,44150,0
4989,44151,0
4990,44152,0
4991,44153,0
4992,44154,0
4993,44155,0
4994,44156,0
4995,44157,0
4996,44158,0
4997,44159,0
4998,44160,0
4999,44161,0
5000,44162,0
5001,44163,0
5002,44164,0
5003,44165,0
5004,44166,0
5005,44167,0
5006,44168,0
5007,44169,0
5008,44170,0
5009,44171,0
5010,44172,0
5011,44173,0
5012,44174,0
5013,44175,0
5014,44176,0
5015,44177,0
5016,44178,0
5017,44179,0
5018,44180,0
5019,44181,0
5020,44182,0
5021,44183,0
5022,44184,0
5023,44185,0
5024,44186,0
5025,44187,0
5026,44188,0
5027,44189,0
5028,44190,0
5029,44191,0
5030,44192,0
5031,44193,0
5032,44194,0
5033,44195,0
5034,44196,0
5035,44197,0
5036,44198,0
5037,44199,0
5038,44200,0
5039,44201,0
5040,44202,0
5041,44203,0
5042,44204,0
5043,44205,0
5044,44206,0
5045,44207,0
5046,44208,0
5047,44209,0
5048,44210,0
5049,44211,0
5050,44212,0
5051,44213,0
5052,44214,0
5053,44215,0
5054,44216,0
5055,44217,0
5056,44218,0
5057,44219,0
5058,44220,0
5059,44221,0
5060,44222,0
5061,44223,0
5062,44224,0
5063,44225,0
5064,44226,0
5065,44227,0
5066,44228,0
5067,44229,0
5068,44230,0
5069,44231,0
5070,44232,0
5071,44233,0
5072,44234,0
5073,44235,0
5074,44236,0
5075,44237,0
5076,44238,0
5077,44239,0
5078,44240,0
5079,44241,0
5080,44242,0
5081,44243,0
5082,44244,0
5083,44245,0
5084,44246,0
5085,44247,0
5086,44248,0
5087,44249,0
5088,44250,0
5089,44251,0
5090,44252,0
5091,44253,0
5092,44254,0
5093,44255,0
5094,44256,0
5095,44257,0
5096,44258,0
5097,44259,0
5098,44260,0
5099,44261,0
5100,44262,0
5101,44263,0
5102,44264,0
5103,44265,0
5104,44266,0
5105,44267,0
5106,44268,0
5107,44269,0
5108,44270,0
5109,44271,0
5110,44272,0
5111,44273,0
5112,44274,1
5113,44275,0
5114,44276,0
5115,44277,0
5116,44278,0
5117,44279,0
5118,44280,0
5119,44281,0
5120,44282,0
5121,44283,0
5122,44284,0
5123,44285,0
5124,44286,1
5125,44287,0
5126,44288,0
5127,44289,0
5128,44290,0
5129,44291,0
